Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,alternative term,BFO CLIF specification label,BFO OWL specification label,curator note,CVDO definition,CVDO editor note,definition,definition source,editor note,editor preferred term,elucidation,example of usage,has associated axiom(fol),has associated axiom(nl),has axiom label,http://data.bioontology.org/metadata/prefixIRI,http://purl.obolibrary.org/obo/BFO_0000055,http://purl.obolibrary.org/obo/BFO_0000066,http://purl.obolibrary.org/obo/BFO_0000132,http://purl.obolibrary.org/obo/BFO_0000172,http://purl.org/dc/elements/1.1/contributor,http://purl.org/dc/elements/1.1/member,http://purl.org/dc/terms/license,http://www.geneontology.org/formats/oboInOwl#hasExactSynonym,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://xmlns.com/foaf/0.1/homepage,http://xmlns.com/foaf/0.1/mbox,imported from,term editor
http://purl.obolibrary.org/obo/BFO_0000027,object aggregate,,,FALSE,,,http://purl.obolibrary.org/obo/BFO_0000040,,ObjectAggregate,object-aggregate,,,,,"ISBN:978-3-938793-98-5pp124-158#Thomas Bittner and Barry Smith, 'A Theory of Granular Partitions', in K. Munn and B. Smith (eds.), Applied Ontology: An Introduction, Frankfurt/Lancaster: ontos, 2008, 125-158.","BFO 2 Reference: object aggregates may gain and lose parts while remaining numerically identical (one and the same individual) over time. This holds both for aggregates whose membership is determined naturally (the aggregate of cells in your body) and aggregates determined by fiat (a baseball team, a congressional committee).|An entity a is an object aggregate if and only if there is a mutually exhaustive and pairwise disjoint partition of a into objects ",,b is an object aggregate means: b is a material entity consisting exactly of a plurality of objects as member_parts at all times at which b exists. (axiom label in BFO2 Reference: [025-004]),"a symphony orchestra|defined through physical containment: the aggregate of molecules of carbon dioxide in a sealed container|the nitrogen atoms in the atmosphere|the aggregate of bearings in a constant velocity axle joint|defined through physical attachment: the aggregate of atoms in a lump of granite|defined by fiat: the aggregate of members of an organization|a collection of cells in a blood biobank.|the restaurants in Palo Alto|an organization is an aggregate whose member parts have roles of specific types (for example in a jazz band, a chess club, a football team)|a swarm of bees is an aggregate of members who are linked together through natural bonds|defined via attributive delimitations such as: the patients in this hospital|the aggregate of blood cells in your body|your collection of Meissen ceramic plates.",(forall (x) (if (ObjectAggregate x) (and (MaterialEntity x) (forall (t) (if (existsAt x t) (exists (y z) (and (Object y) (Object z) (memberPartOfAt y x t) (memberPartOfAt z x t) (not (= y z)))))) (not (exists (w t_1) (and (memberPartOfAt w x t_1) (not (Object w)))))))) // axiom label in BFO2 CLIF: [025-004] ,,,BFO:0000027,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,,,,,
http://purl.obolibrary.org/obo/BFO_0000016,disposition,,,FALSE,,,http://purl.obolibrary.org/obo/BFO_0000017,,Disposition,disposition,,,,,,BFO 2 Reference: Dispositions exist along a strength continuum. Weaker forms of disposition are realized in only a fraction of triggering cases. These forms occur in a significant number of cases of a similar type.,,"b is a disposition means: b is a realizable entity & b’s bearer is some material entity & b is such that if it ceases to exist, then its bearer is physically changed, & b’s realization occurs when and because this bearer is in some special physical circumstances, & this realization occurs in virtue of the bearer’s physical make-up. (axiom label in BFO2 Reference: [062-002])",an atom of element X has the disposition to decay to an atom of element Y|the cell wall is disposed to filter chemicals in endocytosis and exocytosis|children are innately disposed to categorize objects in certain ways.|certain people have a predisposition to colon cancer,(forall (x t) (if (and (RealizableEntity x) (existsAt x t)) (exists (y) (and (MaterialEntity y) (specificallyDepends x y t))))) // axiom label in BFO2 CLIF: [063-002] |(forall (x) (if (Disposition x) (and (RealizableEntity x) (exists (y) (and (MaterialEntity y) (bearerOfAt x y t)))))) // axiom label in BFO2 CLIF: [062-002] ,"If b is a realizable entity then for all t at which b exists, b s-depends_on some material entity at t. (axiom label in BFO2 Reference: [063-002])",,BFO:0000016,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,,,,,
http://purl.obolibrary.org/obo/DOID_5844,DOID_5844,,An infarction occurring in the myocardium.,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000276,,,,,An infarction occurring in the myocardium.,,,,,,,,,,,DOID:5844,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_325,DOID_325,,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000267,,,,,,,,,,,,,,,,DOID:325,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_8725,DOID_8725,,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000267,,,,,,,,,,,,,,,,DOID:8725,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000044,first degree atrioventricular block (disease),,,FALSE,,,http://purl.obolibrary.org/obo/DOID_10273,,,,,,,,,,,,,,,,CVDO:0000044,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000154,tricuspid valve disease,,A disease affecting the tricuspid valve of the heart.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000031,,,,,A disease affecting the tricuspid valve of the heart.,,,,,,,,,,,CVDO:0000154,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_384,DOID_384,,,FALSE,,,http://purl.obolibrary.org/obo/DOID_10273,,,,,,,,,,,,,,,,DOID:384,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000418,fibrofatty replacement in a right ventricular myocardium,,A pathological process of fibrofatty replacement in the myocardium of the right cardiac ventricle.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000061,,,,,,,,,,,,,,,,CVDO:0000418,,http://purl.obolibrary.org/obo/FMA_7098,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000435,atherosclerotic ischemic cardiomyopathy,,An ischemic cardiomyopathy due to coronary stenosis.,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000558,,,,,An ischemic cardiomyopathy due to coronary stenosis.,,,,,,,,,,,CVDO:0000435,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000545,embolus,,"A disorder made of a detached, traveling intravascular matter (solid, liquid, or gaseous) carried by circulation. It is capable of creating an arterial occlusion at a site distant from its point of origin.",FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000045,,,,,,,,,,,,,,,,CVDO:0000545,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000528,left atrial diastole,,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000521,,,,,,,,,,,,,,,,CVDO:0000528,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_10763,DOID_10763,,,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000031,,,,,,,,,,,,,,,,DOID:10763,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000426,Barlow's syndrome,,A mitral valve prolapse due to myxomatous proliferation in the mitral valve.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000031,,,,,A mitral valve prolapse due to myxomatous proliferation in the mitral valve.,,,,,,,,,,,CVDO:0000426,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000409,inflammation process in a femoral vein,,An inflammation process occurring in the femoral vein.,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000403,,,,,An inflammation process occurring in the femoral vein.,,,,,,,,,,,CVDO:0000409,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000536,ventricular preexcitation (disease),,,FALSE,,,http://purl.obolibrary.org/obo/DOID_10273,,,,,,,,,,,,,,,,CVDO:0000536,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000288,atheromous plaque formation in coronary artery,,A pathological process consisting in the formation of atheromous plaques in a coronary artery. It may lead to a coronary stenosis.,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000224,,,,,A pathological process consisting in the formation of atheromous plaques in a coronary artery. It may lead to a coronary stenosis.,,,,,,,,,,,CVDO:0000288,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_525,DOID_525,,,FALSE,,,,,,,,,,,,,,,,,,,DOID:525,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000048,impaired atrioventricular node,,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000047,,,,,,,,,,,,,,,,CVDO:0000048,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000535,anomalous atrioventricular excitation (process),,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000310,,,,,,,,,,,,,,,,CVDO:0000535,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000518,ventricular systole,,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000542,,,,,,,,,,,,,,,,CVDO:0000518,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_115,DOID_115,,"A disease caused by the presence of fluid in the pericardial cavity (due to pericardial effusion), affecting negatively the heart's pumping function.",FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000031,,,,,"A disease caused by the presence of fluid in the pericardial cavity (due to pericardial effusion), affecting negatively the heart's pumping function.","In CVDO, cardiac tamponade is defined as *being caused* by a pericardial effusion, rather than as *being* a pericardial effusion.",,,,,,,,,,DOID:115,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000186,disturbed anterograd blood flow through pulmonary valve during right ventricular systole,,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000183,,,,,,,,,,,,,,,,CVDO:0000186,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000169,retrograd blood flow through pulmonary valve during right ventricular diastole,,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000182,,,,,,,,,,,,,,,,CVDO:0000169,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000279,cardiac blood circulation pathological process,,A pathological process involving the blood circuation in the heart.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000061,,,,,A pathological process involving the blood circuation in the heart.,,,,,,,,,,,CVDO:0000279,,http://purl.obolibrary.org/obo/FMA_7088,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000296,supraventricular tachycardia (disease),,,FALSE,,,http://purl.obolibrary.org/obo/DOID_10273,,,,,,,,,,,,,,,,CVDO:0000296,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000072,heart block (disease),,,FALSE,,,http://purl.obolibrary.org/obo/DOID_10273,,,,,,,,,,,,,,,,CVDO:0000072,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000039,heart pathological process,,A pathological process involving or occuring in the heart.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000061,,,,,A pathological process involving or occuring in the heart.,,,,,,,,,,,CVDO:0000039,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000526,left atrial systole,,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000520,,,,,,,,,,,,,,,,CVDO:0000526,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000509,atherosclerotic acute coronary syndrome,,An acute coronary syndrome due to coronary stenosis.,FALSE,,,http://purl.obolibrary.org/obo/DOID_8805,,,,,An acute coronary syndrome due to coronary stenosis.,,,,,,,,,,,CVDO:0000509,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_114,DOID_114,,A disease affecting the heart.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000031,,,,,A disease affecting the heart.,,,,,,,,,,,DOID:114,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/FMA_18884,FMA_18884,,,FALSE,,,,,,,,,,,,,,,,,,,FMA:18884,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/FMA_9535,FMA_9535,,,FALSE,,,,,,,,,,,,,,,,,,,FMA:9535,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_9892,DOID_9892,,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000234,,,,,,,,,,,,,,,,DOID:9892,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_12929,DOID_12929,,A heart disease in which the endocardium thickens by increase in the amount of supporting connective tissue and elastic fibers. It is usually associated with children two years old and younger. Its etiological cause is unknown.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000031,,,,,A heart disease in which the endocardium thickens by increase in the amount of supporting connective tissue and elastic fibers. It is usually associated with children two years old and younger. Its etiological cause is unknown.,,,,,,,,,,,DOID:12929,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_1936,DOID_1936,,,FALSE,,,http://purl.obolibrary.org/obo/DOID_2349,,,,,,,,,,,,,,,,DOID:1936,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000546,inflammatory disease,,A disease characterized by an inflammation process.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000031,,,,,A disease characterized by an inflammation process.,,,,,,,,,,,CVDO:0000546,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000453,ventricular tachycardia (process),,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000489,,,,,,,,,,,,,,,,CVDO:0000453,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000563,cardiovascular system pathological process,,,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000061,,,,,,,,,,,,,,,,CVDO:0000563,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000436,paroxysmal atrial fibrillation,,An atrial fibrillation disease that is characterized by an atrial fibrillation episode shorter than 7 days.,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000092,,,,,An atrial fibrillation disease that is characterized by an atrial fibrillation episode shorter than 7 days.,,,,,,,,,,,CVDO:0000436,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/FMA_7088,FMA_7088,,,FALSE,,,,,,,,,,,,,,,,,,,FMA:7088,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/BFO_0000144,process profile,,b is a process_profile =Def. there is some process c such that b process_profile_of c (axiom label in BFO2 Reference: [093-002]),FALSE,,,http://purl.obolibrary.org/obo/BFO_0000015,,ProcessProfile,process-profile,,,,b is a process_profile =Def. there is some process c such that b process_profile_of c (axiom label in BFO2 Reference: [093-002]),,,,"b process_profile_of c holds when b proper_occurrent_part_of c& there is some proper_occurrent_part d of c which has no parts in common with b & is mutually dependent on b& is such that b, c and d occupy the same temporal region (axiom label in BFO2 Reference: [094-005])","The simplest type of process profiles are what we shall call ‘quality process profiles’, which are the process profiles which serve as the foci of the sort of selective abstraction that is involved when measurements are made of changes in single qualities, as illustrated, for example, by process profiles of mass, temperature, aortic pressure, and so on.|On a somewhat higher level of complexity are what we shall call rate process profiles, which are the targets of selective abstraction focused not on determinate quality magnitudes plotted over time, but rather on certain ratios between these magnitudes and elapsed times. A speed process profile, for example, is represented by a graph plotting against time the ratio of distance covered per unit of time. Since rates may change, and since such changes, too, may have rates of change, we have to deal here with a hierarchy of process profile universals at successive levels|One important sub-family of rate process profiles is illustrated by the beat or frequency profiles of cyclical processes, illustrated by the 60 beats per minute beating process of John’s heart, or the 120 beats per minute drumming process involved in one of John’s performances in a rock band, and so on. Each such process includes what we shall call a beat process profile instance as part, a subtype of rate process profile in which the salient ratio is not distance covered but rather number of beat cycles per unit of time. Each beat process profile instance instantiates the determinable universal beat process profile. But it also instantiates multiple more specialized universals at lower levels of generality, selected from   rate process profilebeat process profileregular beat process profile3 bpm beat process profile4 bpm beat process profileirregular beat process profileincreasing beat process profileand so on.In the case of a regular beat process profile, a rate can be assigned in the simplest possible fashion by dividing the number of cycles by the length of the temporal region occupied by the beating process profile as a whole. Irregular process profiles of this sort, for example as identified in the clinic, or in the readings on an aircraft instrument panel, are often of diagnostic significance.",(forall (x y) (if (processProfileOf x y) (and (properContinuantPartOf x y) (exists (z t) (and (properOccurrentPartOf z y) (TemporalRegion t) (occupiesSpatioTemporalRegion x t) (occupiesSpatioTemporalRegion y t) (occupiesSpatioTemporalRegion z t) (not (exists (w) (and (occurrentPartOf w x) (occurrentPartOf w z))))))))) // axiom label in BFO2 CLIF: [094-005] |(iff (ProcessProfile a) (exists (b) (and (Process b) (processProfileOf a b)))) // axiom label in BFO2 CLIF: [093-002] ,,,BFO:0000144,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,,,,,
http://purl.obolibrary.org/obo/DOID_2462,DOID_2462,,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000267,,,,,,,,,,,,,,,,DOID:2462,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000306,atrial flutter (process),,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000111,,,,,,,,,,,,,,,,CVDO:0000306,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/FMA_7099,FMA_7099,,,FALSE,,,,,,,,,,,,,,,,,,,FMA:7099,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_630,DOID_630,,,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000031,,,,,,,,,,,,,,,,DOID:630,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_2868,DOID_2868,,,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000031,,,,,,,,,,,,,,,,DOID:2868,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000196,highly pressured arterial blood flow,,A pathological process of highly pressured aerterial blood flow.,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000280,,,,,A pathological process of highly pressured aerterial blood flow.,,,,,,,,,,,CVDO:0000196,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000066,impaired sinoatrial node,,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000047,,,,,,,,,,,,,,,,CVDO:0000066,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000159,heart pathological process involving a heart valve,,A heart pathological process that has a heart valve as a participant.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000061,,,,,A heart pathological process that has a heart valve as a participant.,"This class should not be confused with 'heart valve pathological process', which are pathological processes occurring in a heart valve, rather than pathological process having as participant a heart valve.",,,,,,,,,,CVDO:0000159,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000519,ventricular diastole,,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000542,,,,,,,,,,,,,,,,CVDO:0000519,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000312,atrioventricular block (process),,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000311,,,,,,,,,,,,,,,,CVDO:0000312,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000537,cardiac ion channels disorder,,A disorder in the heart conduction system that causes a disturbed function of ion channel subunits or the proteins that regulate them.,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000047,,,,,A disorder in the heart conduction system that causes a disturbed function of ion channel subunits or the proteins that regulate them.,,,,,,,,,,,CVDO:0000537,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000554,right ventricle disorder,,A disorder always located in the right heart ventricle.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000045,,,,,A disorder always located in the right heart ventricle.,,,,,,,,,,,CVDO:0000554,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_3574,DOID_3574,,A thrombosis that occurs in a transverse sinus.,FALSE,,,http://purl.obolibrary.org/obo/DOID_3572,,,,,A thrombosis that occurs in a transverse sinus.,,,,,,,,,,,DOID:3574,,http://purl.obolibrary.org/obo/FMA_50763,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000444,sinus bradycardia (process),,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000140,,,,,,,,,,,,,,,,CVDO:0000444,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000427,fluid accumulation in the pericardial cavity,,A pathological process consisting in the abnormal accumulation of fluid in the pericardial cavity.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000061,,,,,A pathological process consisting in the abnormal accumulation of fluid in the pericardial cavity.,A process of pericardial effusion leads to the disorder 'fluid in the pericardial cavity'.,,,,,,,,,,CVDO:0000427,,http://purl.obolibrary.org/obo/FMA_9869,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000220,deep vein thrombosis,,A thrombosis occurring in a deep vein.,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000217,,,,,A thrombosis occurring in a deep vein.,,,,,,,,,,,CVDO:0000220,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_10273,DOID_10273,,A disease affecting the conducting tissue of the heart.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000031,,,,,A disease affecting the conducting tissue of the heart.,,,,,,,,,,,DOID:10273,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000210,heart valve improper close,,A pathological process of a heart valve closing improperly.,FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000061,,,,,A pathological process of a heart valve closing improperly.,,,,,,,,,,,CVDO:0000210,,http://purl.obolibrary.org/obo/FMA_7088,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_1929,DOID_1929,,"A congenital disease involving the narrowing (stenosis) of aorta, hindering the opening of the aortic valve.",FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000597,,,,,"A congenital disease involving the narrowing (stenosis) of aorta, hindering the opening of the aortic valve.","Supravalvular aortic stenosis is not classified as an aortic valve stenosis: although the narrowing of the section of the aorta at the exit of the aortic valve implies some improper opening of the aortic valve, the aortic valve is (in general) healthy (there is no disorder nor pathological process inside it). However, this improper opening of the aortic valve is a pathological process that happens inside the heart; therefore, supravalvular aortic stenosis is classified as a heart disease.",,,,,,,,,,DOID:1929,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000320,left bundle branch block (process),,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000313,,,,,,,,,,,,,,,,CVDO:0000320,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/FMA_50801,FMA_50801,,,FALSE,,,,,,,,,,,,,,,,,,,FMA:50801,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/BFO_0000030,object,,,FALSE,,,http://purl.obolibrary.org/obo/BFO_0000040,,Object,object,,,,,,"BFO 2 Reference: Each object is such that there are entities of which we can assert unproblematically that they lie in its interior, and other entities of which we can assert unproblematically that they lie in its exterior. This may not be so for entities lying at or near the boundary between the interior and exterior. This means that two objects – for example the two cells depicted in Figure 3 – may be such that there are material entities crossing their boundaries which belong determinately to neither cell. Something similar obtains in certain cases of conjoined twins (see below).|BFO 2 Reference: ‘objects’ are sometimes referred to as ‘grains’ [74|BFO 2 Reference: an object is a maximal causally unified material entity|BFO 2 Reference: To say that b is causally unified means: b is a material entity which is such that its material parts are tied together in such a way that, in environments typical for entities of the type in question,if c, a continuant part of b that is in the interior of b at t, is larger than a certain threshold size (which will be determined differently from case to case, depending on factors such as porosity of external cover) and is moved in space to be at t at a location on the exterior of the spatial region that had been occupied by b at t, then either b’s other parts will be moved in coordinated fashion or b will be damaged (be affected, for example, by breakage or tearing) in the interval between t and t.causal changes in one part of b can have consequences for other parts of b without the mediation of any entity that lies on the exterior of b. Material entities with no proper material parts would satisfy these conditions trivially. Candidate examples of types of causal unity for material entities of more complex sorts are as follows (this is not intended to be an exhaustive list):CU1: Causal unity via physical coveringHere the parts in the interior of the unified entity are combined together causally through a common membrane or other physical covering. The latter points outwards toward and may serve a protective function in relation to what lies on the exterior of the entity [13, 47|BFO 2 Reference: BFO rests on the presupposition that at multiple micro-, meso- and macroscopic scales reality exhibits certain stable, spatially separated or separable material units, combined or combinable into aggregates of various sorts (for example organisms into what are called ‘populations’). Such units play a central role in almost all domains of natural science from particle physics to cosmology. Many scientific laws govern the units in question, employing general terms (such as ‘molecule’ or ‘planet’) referring to the types and subtypes of units, and also to the types and subtypes of the processes through which such units develop and interact. The division of reality into such natural units is at the heart of biological science, as also is the fact that these units may form higher-level units (as cells form multicellular organisms) and that they may also form aggregates of units, for example as cells form portions of tissue and organs form families, herds, breeds, species, and so on. At the same time, the division of certain portions of reality into engineered units (manufactured artifacts) is the basis of modern industrial technology, which rests on the distributed mass production of engineered parts through division of labor and on their assembly into larger, compound units such as cars and laptops. The division of portions of reality into units is one starting point for the phenomenon of counting.",,b is an object means: b is a material entity which manifests causal unity of one or other of the types CUn listed above & is of a type (a material universal) instances of which are maximal relative to this criterion of causal unity. (axiom label in BFO2 Reference: [024-001]),organism|grain of sand|cell|cells and organisms|solid portions of matter|planet|atom|molecule|star|engineered artifacts|organelle,,,,BFO:0000030,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,,,,,
http://purl.obolibrary.org/obo/CVDO_0000187,disturbed anterograd blood flow through aortic valve during left ventricular systole,,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000183,,,,,,,,,,,,,,,,CVDO:0000187,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_3825,DOID_3825,,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000267,,,,,,,,,,,,,,,,DOID:3825,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000527,right atrial systole,,,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000520,,,,,,,,,,,,,,,,CVDO:0000527,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CVDO_0000544,genetic cardiomyopathy,,A cardiomyopathy (2008) that has a genetic origin.,FALSE,,,http://purl.obolibrary.org/obo/CVDO_0000569,,,,,A cardiomyopathy (2008) that has a genetic origin.,,,,,,,,,,,CVDO:0000544,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_6420,DOID_6420,,"A disease in which some disorder of a pulmonary valve prevents it from opening properly during right ventricular systole, occasioning disturbance in the anterograd blood flow through the valve.",FALSE,,,http://purl.obolibrary.org/obo/OGMS_0000031,,,,,"A disease in which some disorder of a pulmonary valve prevents it from opening properly during right ventricular systole, occasioning disturbance in the anterograd blood flow through the valve.",,,,,,,,,,,DOID:6420,,,,,,,,,,,,,,
